id_operacao,id_cooperativa,id_cliente,linha_credito,cultura,valor_operacao,data_contratacao,data_vencimento,taxa_juros,status,dias_atraso,regiao,estado
777,1,3852,Investimento,Cana-de-açúcar,209474.2477939439,2025-04-06 01:55:22.167940,2026-05-29 01:55:22.204787,9.360909635133027,Ativo,0,Sudeste,GO
778,15,6,Comercialização,Cana-de-açúcar,327066.5578357794,2024-05-11 01:55:22.167944,2025-08-09 01:55:22.204790,10.628228789664345,Ativo,0,Norte,GO
779,18,4934,Comercialização,Cana-de-açúcar,298976.69975528616,2025-05-19 01:55:22.167947,2025-11-10 01:55:22.204793,10.508036134786114,Ativo,0,Nordeste,BA
780,50,1779,Investimento,Cana-de-açúcar,86223.71607250851,2024-04-30 01:55:22.167951,2025-12-17 01:55:22.204797,9.02367104569897,Ativo,0,Norte,BA
781,44,3495,Investimento,Soja,311418.33513463434,2024-03-18 01:55:22.167954,2025-10-06 01:55:22.204800,8.70506420601613,Ativo,0,Norte,BA
782,18,2740,Pronamp,Algodão,300606.2295506848,2023-07-13 01:55:22.167958,2026-01-29 01:55:22.204803,8.690242435283903,Ativo,0,Centro-Oeste,MT
783,5,5,Custeio,Algodão,412364.4911577465,2024-01-10 01:55:22.167961,2026-02-23 01:55:22.204807,8.608533491223191,Ativo,0,Nordeste,GO
784,32,189,Investimento,Café,10000.0,2025-06-25 01:55:22.167965,2025-10-12 01:55:22.204810,9.629386557672566,Ativo,0,Sudeste,SP
785,50,2317,Custeio,Cana-de-açúcar,221208.93822887784,2024-07-27 01:55:22.167969,2025-11-26 01:55:22.204814,6.875527541302725,Liquidado,0,Sudeste,MT
786,26,4713,Custeio,Algodão,130207.0570118517,2024-12-10 01:55:22.167972,2025-12-01 01:55:22.204817,8.248025876196028,Ativo,0,Norte,BA
787,17,3942,Custeio,Milho,302329.7785907135,2023-08-17 01:55:22.167976,2026-01-10 01:55:22.204820,9.265603739687037,Ativo,0,Norte,RS
788,40,1038,Comercialização,Milho,373343.1418012325,2024-05-06 01:55:22.167979,2026-03-13 01:55:22.204824,11.671971815397892,Ativo,0,Nordeste,RS
789,2,4858,Comercialização,Café,305500.1689968513,2025-01-22 01:55:22.167983,2026-05-04 01:55:22.204827,5.714345688343295,Ativo,0,Norte,MT
790,46,2994,Pronaf,Café,387094.0225889108,2024-05-19 01:55:22.167987,2026-04-06 01:55:22.204830,8.646001146799343,Ativo,0,Nordeste,RS
791,14,1783,Pronamp,Algodão,163149.61063527246,2024-05-18 01:55:22.167994,2025-11-12 01:55:22.204834,8.869787668265616,Ativo,0,Centro-Oeste,RS
792,24,4165,Pronamp,Cana-de-açúcar,388572.0927856234,2024-11-27 01:55:22.167997,2026-06-04 01:55:22.204837,5.602959531074129,Ativo,0,Sul,PR
793,34,3246,Custeio,Milho,234927.12947072802,2024-10-13 01:55:22.168001,2025-12-01 01:55:22.204841,5.731851473198943,Ativo,0,Sul,GO
794,36,4713,Pronaf,Cana-de-açúcar,278493.6972264835,2023-08-09 01:55:22.168005,2026-04-14 01:55:22.204844,7.037366930048703,Ativo,0,Norte,PR
795,10,1351,Pronaf,Algodão,254000.08896785753,2023-07-23 01:55:22.168008,2026-01-31 01:55:22.204848,9.957077317018305,Ativo,0,Centro-Oeste,PR
796,47,4549,Investimento,Milho,205036.69523427123,2024-03-06 01:55:22.168012,2025-09-11 01:55:22.204851,8.815267282933036,Ativo,0,Nordeste,MG
797,42,1515,Investimento,Soja,359402.4335809477,2024-12-16 01:55:22.168015,2025-12-08 01:55:22.204857,11.050540169227112,Vencido,108,Sul,RS
798,36,1532,Custeio,Café,270950.5832327355,2025-06-22 01:55:22.168019,2025-12-14 01:55:22.204861,10.91063072183871,Liquidado,0,Nordeste,SP
799,6,1288,Comercialização,Milho,370974.4872933449,2024-04-28 01:55:22.168023,2026-04-07 01:55:22.204864,11.463776621736537,Ativo,0,Sul,SP
800,21,2087,Comercialização,Soja,257330.45734452727,2024-10-02 01:55:22.168026,2026-06-24 01:55:22.204867,9.785973757373734,Liquidado,0,Sudeste,GO
801,36,4253,Pronaf,Cana-de-açúcar,161962.44786772685,2025-06-22 01:55:22.168030,2026-06-30 01:55:22.204871,5.274383516279289,Ativo,0,Sudeste,RS
802,17,4939,Comercialização,Cana-de-açúcar,314055.2702882881,2024-01-30 01:55:22.168033,2026-04-03 01:55:22.204875,8.19242160858114,Ativo,0,Centro-Oeste,MG
803,28,344,Investimento,Soja,87652.83385159977,2024-07-06 01:55:22.168037,2025-09-17 01:55:22.204878,9.035832782624933,Liquidado,0,Norte,GO
804,4,3709,Comercialização,Algodão,261695.26188644723,2025-04-29 01:55:22.168040,2026-04-24 01:55:22.204881,8.960441373043809,Liquidado,0,Sul,BA
805,44,2616,Investimento,Cana-de-açúcar,389910.97415253374,2023-07-17 01:55:22.168044,2026-06-28 01:55:22.204885,12.64401817135984,Ativo,0,Sul,SP
806,38,1377,Pronaf,Café,384494.83397301147,2024-09-25 01:55:22.168047,2026-05-23 01:55:22.204893,10.081043817697486,Ativo,0,Nordeste,SP
807,33,701,Custeio,Algodão,340975.91226683935,2023-12-31 01:55:22.168051,2025-11-12 01:55:22.204896,7.365351329470348,Ativo,0,Sudeste,BA
808,47,4164,Custeio,Algodão,89544.49278697523,2025-04-25 01:55:22.168054,2026-02-02 01:55:22.204900,8.011427944905796,Ativo,0,Nordeste,RS
809,45,4888,Pronaf,Café,269102.4165958455,2024-04-04 01:55:22.168058,2025-08-28 01:55:22.204903,8.407013525712516,Liquidado,0,Nordeste,GO
810,17,1334,Investimento,Cana-de-açúcar,253265.87609714485,2024-11-22 01:55:22.168061,2025-09-19 01:55:22.204907,6.997335905412631,Ativo,0,Norte,MG
811,5,2573,Custeio,Milho,290200.4183008978,2024-12-09 01:55:22.168065,2025-10-27 01:55:22.204910,7.504051875242393,Ativo,0,Sudeste,PR
812,5,484,Comercialização,Milho,259697.18510644237,2025-03-20 01:55:22.168068,2025-12-21 01:55:22.204914,5.674398730963822,Ativo,0,Nordeste,MT
813,27,1600,Comercialização,Café,291197.3055880612,2023-08-12 01:55:22.168072,2026-05-26 01:55:22.204917,9.364343910753623,Liquidado,0,Centro-Oeste,RS
814,43,3792,Pronamp,Café,146798.9647239109,2024-05-29 01:55:22.168075,2026-01-19 01:55:22.204921,9.927697122551315,Liquidado,0,Sudeste,RS
815,36,4516,Pronamp,Algodão,288505.9121114781,2024-07-27 01:55:22.168079,2026-05-03 01:55:22.204924,7.029313459702877,Ativo,0,Sudeste,MG
816,27,467,Pronamp,Milho,227111.88165055227,2024-10-13 01:55:22.168083,2025-09-19 01:55:22.204927,7.064424531814085,Ativo,0,Centro-Oeste,BA
817,5,4361,Comercialização,Algodão,169299.03108256622,2024-04-14 01:55:22.168086,2025-11-10 01:55:22.204931,7.109665305453777,Liquidado,0,Nordeste,MG
818,24,4099,Investimento,Algodão,188658.18739064658,2025-06-05 01:55:22.168089,2026-04-26 01:55:22.204934,8.140332187778242,Ativo,0,Norte,SP
819,45,833,Pronaf,Milho,360052.2705485,2025-02-23 01:55:22.168093,2026-01-09 01:55:22.204938,10.418108496773101,Liquidado,0,Norte,BA
820,25,2034,Pronaf,Cana-de-açúcar,277719.9131837155,2024-12-22 01:55:22.168096,2025-11-29 01:55:22.204941,12.83717539322981,Ativo,0,Norte,MG
821,11,611,Pronamp,Algodão,264667.9467338154,2024-09-25 01:55:22.168100,2025-10-07 01:55:22.204944,13.644325463343574,Ativo,0,Norte,BA
822,32,3015,Investimento,Soja,283922.65163882787,2024-08-16 01:55:22.168103,2025-12-28 01:55:22.204948,12.831817833844756,Ativo,0,Norte,MG
823,13,4388,Investimento,Algodão,324873.93651395524,2024-09-08 01:55:22.168107,2026-06-08 01:55:22.204951,10.30880134262046,Ativo,0,Nordeste,MG
824,48,2907,Comercialização,Cana-de-açúcar,87961.44352947964,2025-05-06 01:55:22.168111,2026-04-11 01:55:22.204955,6.771317497620765,Ativo,0,Centro-Oeste,RS
825,27,1321,Pronamp,Cana-de-açúcar,163122.92451091015,2023-07-19 01:55:22.168114,2026-02-18 01:55:22.204958,10.003225554146757,Ativo,0,Sul,SP
826,3,2514,Pronamp,Soja,259597.5064657414,2023-11-27 01:55:22.168118,2026-04-24 01:55:22.204961,7.670043427665128,Ativo,0,Sul,PR
827,45,2751,Investimento,Milho,121118.46640738468,2025-03-29 01:55:22.168121,2025-11-13 01:55:22.204965,7.381062371796898,Ativo,0,Centro-Oeste,MT
828,15,4104,Custeio,Algodão,369699.075388271,2025-03-26 01:55:22.168125,2026-07-04 01:55:22.204968,10.045652601976016,Ativo,0,Centro-Oeste,MT
829,15,2698,Pronaf,Algodão,317623.8986713353,2025-01-02 01:55:22.168128,2026-06-25 01:55:22.204972,11.36125676290224,Ativo,0,Norte,MT
830,39,2029,Custeio,Milho,182952.63188412652,2025-04-29 01:55:22.168132,2026-01-12 01:55:22.204975,7.661197348786113,Vencido,108,Norte,MT
831,34,612,Comercialização,Soja,396884.2639237504,2025-01-05 01:55:22.168135,2025-08-31 01:55:22.204979,7.086281827691253,Ativo,0,Centro-Oeste,BA
832,48,825,Pronaf,Algodão,150176.76213349757,2024-04-02 01:55:22.168138,2026-07-04 01:55:22.204982,7.867807317793596,Ativo,0,Nordeste,MT
833,8,1094,Investimento,Algodão,277680.9527502552,2024-07-19 01:55:22.168142,2025-09-07 01:55:22.204985,8.562012531035025,Ativo,0,Centro-Oeste,PR
834,18,1079,Investimento,Algodão,267088.7400438904,2025-01-08 01:55:22.168146,2025-09-05 01:55:22.204989,7.6039450640262665,Ativo,0,Sudeste,RS
835,49,3246,Custeio,Milho,297593.7109163707,2024-12-30 01:55:22.168149,2026-02-13 01:55:22.204992,8.376931521484503,Vencido,151,Sul,PR
836,26,4301,Pronamp,Cana-de-açúcar,272806.64701543265,2024-03-30 01:55:22.168152,2026-04-10 01:55:22.204996,9.368806636584576,Ativo,0,Centro-Oeste,MT
837,13,3618,Custeio,Café,308130.34485073964,2023-08-03 01:55:22.168156,2025-08-30 01:55:22.204999,8.743652084794858,Liquidado,0,Nordeste,RS
838,46,4890,Investimento,Milho,387411.5007736459,2023-12-04 01:55:22.168160,2025-09-06 01:55:22.205003,9.920925738635317,Ativo,0,Norte,PR
839,16,2862,Comercialização,Milho,187303.0680595794,2025-02-13 01:55:22.168163,2025-12-04 01:55:22.205006,9.882559741095864,Ativo,0,Nordeste,MT
840,26,611,Comercialização,Café,250082.83827925316,2025-02-22 01:55:22.168167,2025-09-24 01:55:22.205009,8.608512303092894,Liquidado,0,Nordeste,PR
841,26,700,Comercialização,Algodão,324733.4959126712,2025-06-23 01:55:22.168170,2025-12-10 01:55:22.205013,7.5424354261655076,Liquidado,0,Sul,SP
842,8,3235,Investimento,Milho,137478.15472295578,2025-04-20 01:55:22.168174,2025-10-26 01:55:22.205016,8.534169911842145,Ativo,0,Centro-Oeste,BA
843,39,3297,Pronamp,Milho,199481.39085088222,2024-08-17 01:55:22.168177,2026-03-21 01:55:22.205019,7.278946917697132,Ativo,0,Sul,SP
844,37,3357,Custeio,Milho,343956.90949344164,2025-01-29 01:55:22.168181,2026-04-11 01:55:22.205023,9.699540622551865,Ativo,0,Centro-Oeste,MG
845,42,4031,Pronamp,Soja,150891.36284185588,2024-09-28 01:55:22.168186,2025-10-16 01:55:22.205026,5.930585698872884,Vencido,87,Norte,GO
846,47,2126,Custeio,Soja,293632.5259331774,2024-11-11 01:55:22.168190,2025-09-29 01:55:22.205030,7.075658644945866,Ativo,0,Sudeste,SP
847,23,967,Investimento,Café,481613.21072565764,2024-06-05 01:55:22.168193,2026-02-01 01:55:22.205033,7.29463928024596,Liquidado,0,Nordeste,GO
848,30,704,Custeio,Café,296220.4403664549,2024-03-09 01:55:22.168197,2026-01-05 01:55:22.205037,6.464804961540003,Ativo,0,Nordeste,MG
849,13,3852,Pronamp,Milho,296259.6320884464,2024-11-06 01:55:22.168200,2025-11-14 01:55:22.205040,8.149308344555271,Ativo,0,Sudeste,MG
850,10,131,Comercialização,Cana-de-açúcar,307633.6120955686,2025-03-04 01:55:22.168204,2025-12-20 01:55:22.205043,6.997791155276085,Ativo,0,Sudeste,PR
851,2,4999,Custeio,Algodão,126234.75189579657,2024-09-06 01:55:22.168207,2025-09-04 01:55:22.205047,10.117329932130922,Ativo,0,Sudeste,MG
852,11,1652,Investimento,Cana-de-açúcar,232541.80198427456,2024-05-02 01:55:22.168211,2026-06-26 01:55:22.205050,8.897763877230178,Liquidado,0,Nordeste,BA
853,14,4553,Custeio,Café,237316.27580872268,2024-12-23 01:55:22.168214,2025-10-02 01:55:22.205054,6.28740769765772,Ativo,0,Sul,MT
854,8,228,Pronamp,Cana-de-açúcar,270439.82571979,2024-09-16 01:55:22.168218,2026-03-15 01:55:22.205057,7.306109046989723,Ativo,0,Sudeste,MT
855,39,1344,Custeio,Cana-de-açúcar,219770.0505106342,2024-08-12 01:55:22.168221,2026-03-26 01:55:22.205060,6.295606777103418,Ativo,0,Sudeste,RS
856,37,1228,Pronamp,Milho,119133.66375071155,2024-06-05 01:55:22.168225,2025-12-07 01:55:22.205064,10.810214532536774,Ativo,0,Norte,BA
857,40,2183,Pronaf,Cana-de-açúcar,106944.34891138395,2024-08-09 01:55:22.168229,2026-06-23 01:55:22.205067,7.616275297481045,Vencido,11,Nordeste,PR
858,30,2663,Comercialização,Cana-de-açúcar,272071.3093112095,2025-03-11 01:55:22.168232,2026-05-08 01:55:22.205071,6.076973703002001,Ativo,0,Centro-Oeste,MG
859,2,2814,Pronamp,Soja,44539.034602729575,2024-05-04 01:55:22.168235,2025-12-21 01:55:22.205074,9.571934735130888,Ativo,0,Nordeste,MT
860,16,2378,Comercialização,Soja,347191.36883199436,2024-11-12 01:55:22.168239,2025-08-17 01:55:22.205077,7.901158145675657,Ativo,0,Sul,MT
861,26,1255,Custeio,Cana-de-açúcar,206236.27177542128,2025-03-04 01:55:22.168243,2025-12-06 01:55:22.205081,8.821345564155765,Ativo,0,Sul,PR
862,12,4613,Pronamp,Cana-de-açúcar,355284.4539188417,2024-02-25 01:55:22.168252,2026-06-23 01:55:22.205085,10.319676402304358,Liquidado,0,Centro-Oeste,PR
863,49,4163,Pronaf,Soja,510958.98121277615,2024-03-05 01:55:22.168256,2025-11-18 01:55:22.205089,6.884529409035556,Ativo,0,Nordeste,MG
864,31,2044,Custeio,Café,197055.94688035565,2025-01-10 01:55:22.168260,2025-12-26 01:55:22.205093,11.997341517360082,Ativo,0,Norte,BA
865,32,3728,Investimento,Milho,194709.14987020957,2024-09-18 01:55:22.168264,2026-02-22 01:55:22.205096,7.55836899043781,Vencido,150,Sul,MT
866,21,1010,Pronaf,Soja,356980.32705955196,2024-06-30 01:55:22.168267,2026-04-15 01:55:22.205099,9.254712148872969,Ativo,0,Norte,RS
867,19,520,Investimento,Café,310684.4137804649,2023-07-12 01:55:22.168271,2026-04-25 01:55:22.205103,9.251090738096542,Ativo,0,Sudeste,MG
868,9,4256,Investimento,Café,187247.26716341995,2023-12-06 01:55:22.168274,2025-12-27 01:55:22.205106,8.32381163179255,Ativo,0,Sul,RS
869,41,3195,Investimento,Cana-de-açúcar,330206.61400807276,2024-02-27 01:55:22.168278,2026-04-04 01:55:22.205110,7.738023284725089,Ativo,0,Sul,PR
870,29,768,Custeio,Cana-de-açúcar,10000.0,2024-06-22 01:55:22.168281,2026-04-09 01:55:22.205113,11.995609326313755,Ativo,0,Norte,RS
871,47,2179,Investimento,Café,196138.75876841866,2024-12-27 01:55:22.168285,2025-10-31 01:55:22.205117,10.584984012115893,Liquidado,0,Sul,GO
872,38,3812,Custeio,Milho,236243.19289832425,2024-09-25 01:55:22.168289,2025-11-04 01:55:22.205120,7.19895951371394,Liquidado,0,Sul,BA
873,26,4351,Comercialização,Café,323822.8859855531,2025-05-01 01:55:22.168293,2026-05-13 01:55:22.205123,11.345003305359175,Ativo,0,Centro-Oeste,PR
874,9,4828,Custeio,Algodão,326780.91798861907,2023-08-21 01:55:22.168296,2025-09-01 01:55:22.205127,7.509140639744709,Ativo,0,Norte,RS
875,11,4684,Pronamp,Milho,283778.59684961394,2023-11-24 01:55:22.168300,2026-06-07 01:55:22.205130,6.6680245393745095,Liquidado,0,Sudeste,MT
876,9,2689,Pronamp,Milho,143267.47614823288,2024-01-19 01:55:22.168308,2025-08-14 01:55:22.205134,7.1943849208193855,Liquidado,0,Norte,GO
877,40,1627,Comercialização,Cana-de-açúcar,239034.76212572283,2023-09-28 01:55:22.168312,2025-09-11 01:55:22.205137,7.9663023352386615,Ativo,0,Norte,MT
878,29,4517,Pronaf,Cana-de-açúcar,192195.99288819762,2024-08-26 01:55:22.168316,2025-11-13 01:55:22.205141,7.95976487777511,Ativo,0,Centro-Oeste,RS
879,43,3487,Custeio,Milho,214397.1345320384,2023-08-19 01:55:22.168319,2026-06-13 01:55:22.205144,5.491841844477584,Ativo,0,Norte,GO
880,35,4436,Pronaf,Soja,221704.21477466816,2024-01-10 01:55:22.168323,2025-12-16 01:55:22.205147,14.496855559359421,Liquidado,0,Nordeste,MG
881,10,2173,Investimento,Café,216524.3767489358,2023-12-08 01:55:22.168326,2025-12-01 01:55:22.205151,8.662247593287526,Ativo,0,Nordeste,PR
882,25,3740,Pronamp,Milho,412830.47479902836,2023-10-30 01:55:22.168330,2026-06-18 01:55:22.205154,8.005898547505822,Ativo,0,Norte,MG
883,35,1651,Comercialização,Café,396039.54574586276,2025-06-04 01:55:22.168333,2025-08-21 01:55:22.205157,9.482469230304195,Ativo,0,Centro-Oeste,RS
884,24,3479,Custeio,Milho,231188.4618308297,2025-03-19 01:55:22.168337,2026-02-22 01:55:22.205161,7.374862231011648,Ativo,0,Nordeste,BA
885,43,910,Investimento,Milho,367013.8579414635,2024-07-27 01:55:22.168340,2025-09-08 01:55:22.205164,9.705484354036987,Ativo,0,Sudeste,MG
886,45,1147,Pronamp,Cana-de-açúcar,187515.01354054792,2024-04-30 01:55:22.168344,2025-12-04 01:55:22.205168,10.701977801978453,Ativo,0,Norte,BA
887,2,1957,Pronamp,Algodão,77883.70622169352,2024-07-29 01:55:22.168348,2026-05-19 01:55:22.205174,7.825173161086241,Vencido,177,Centro-Oeste,MT
888,26,4536,Custeio,Cana-de-açúcar,243838.90376606208,2023-12-22 01:55:22.168351,2026-06-26 01:55:22.205177,11.257017864635273,Liquidado,0,Nordeste,BA
889,11,1093,Pronamp,Café,172073.66814403952,2024-09-25 01:55:22.168355,2026-05-06 01:55:22.205181,9.884959052584442,Liquidado,0,Sudeste,RS
890,12,2178,Investimento,Soja,296240.4033156729,2023-11-29 01:55:22.168359,2026-07-05 01:55:22.205184,8.134704866265801,Ativo,0,Sudeste,MT
891,39,4054,Pronaf,Algodão,246000.35029859323,2024-05-20 01:55:22.168363,2025-11-18 01:55:22.205188,9.274799372747877,Ativo,0,Nordeste,PR
892,2,1604,Investimento,Algodão,135372.30141491594,2023-09-16 01:55:22.168367,2025-10-21 01:55:22.205191,7.518911182571026,Ativo,0,Nordeste,BA
893,12,2000,Custeio,Milho,274101.5167276744,2024-05-04 01:55:22.168370,2026-06-18 01:55:22.205194,10.278003000571639,Ativo,0,Nordeste,PR
894,39,2986,Pronaf,Soja,319912.7804491826,2024-05-02 01:55:22.168374,2026-04-01 01:55:22.205198,8.971632846233959,Liquidado,0,Sudeste,PR
895,9,808,Investimento,Cana-de-açúcar,308860.314280549,2024-09-29 01:55:22.168377,2025-11-26 01:55:22.205201,9.214819118049734,Ativo,0,Norte,GO
896,24,4066,Comercialização,Soja,94049.51284718074,2025-01-16 01:55:22.168381,2026-04-30 01:55:22.205205,6.833261908191823,Liquidado,0,Centro-Oeste,BA
897,34,3217,Pronaf,Cana-de-açúcar,194092.45042017687,2024-02-22 01:55:22.168385,2025-10-29 01:55:22.205208,9.397930665823495,Ativo,0,Norte,GO
898,39,663,Investimento,Café,354285.49093348556,2025-05-31 01:55:22.168389,2026-03-03 01:55:22.205212,8.221144954834049,Ativo,0,Norte,GO
899,29,26,Comercialização,Cana-de-açúcar,252774.94788438253,2023-08-09 01:55:22.168392,2025-09-09 01:55:22.205215,5.741112632219146,Liquidado,0,Centro-Oeste,MT
900,35,3786,Pronaf,Soja,241910.99844319632,2024-09-14 01:55:22.168396,2025-11-02 01:55:22.205219,8.793612246788728,Ativo,0,Sudeste,BA
901,13,2699,Custeio,Café,166441.02328366184,2023-11-14 01:55:22.168399,2026-06-13 01:55:22.205222,9.271977026259405,Ativo,0,Sudeste,RS
902,1,415,Custeio,Milho,336385.73238340416,2024-12-21 01:55:22.168403,2026-06-23 01:55:22.205226,8.543752628021064,Ativo,0,Sul,MG
903,26,1897,Investimento,Soja,96884.21626023008,2024-08-21 01:55:22.168407,2026-03-18 01:55:22.205229,9.319663134256874,Ativo,0,Sudeste,PR
904,8,3464,Comercialização,Algodão,140548.51287702305,2023-12-19 01:55:22.168410,2026-06-23 01:55:22.205232,7.475268745938029,Ativo,0,Sudeste,MG
905,12,3138,Custeio,Cana-de-açúcar,223511.24694969665,2024-12-20 01:55:22.168414,2026-05-16 01:55:22.205236,8.424668591202492,Ativo,0,Centro-Oeste,PR
906,37,35,Pronamp,Café,387738.3775778166,2024-09-06 01:55:22.168418,2025-10-08 01:55:22.205239,9.263370968130726,Ativo,0,Norte,BA
907,14,4073,Custeio,Milho,286743.62833251694,2024-02-22 01:55:22.168421,2025-10-25 01:55:22.205243,8.554809781817275,Ativo,0,Nordeste,SP
908,5,4692,Comercialização,Café,292541.8430632711,2024-12-27 01:55:22.168425,2025-09-11 01:55:22.205246,9.975346044011497,Liquidado,0,Sul,RS
909,43,4702,Comercialização,Café,280419.1029196429,2024-09-17 01:55:22.168428,2025-10-10 01:55:22.205250,10.004273274364657,Ativo,0,Norte,SP
910,27,1558,Comercialização,Cana-de-açúcar,243229.59159752296,2025-05-07 01:55:22.168432,2025-10-17 01:55:22.205253,8.505107846288663,Liquidado,0,Nordeste,PR
911,28,2472,Pronamp,Café,240848.10145875748,2023-12-19 01:55:22.168436,2026-04-26 01:55:22.205256,7.105626454398317,Ativo,0,Centro-Oeste,GO
912,31,1117,Investimento,Cana-de-açúcar,194867.20225130027,2024-11-04 01:55:22.168439,2025-09-20 01:55:22.205260,10.846996614238337,Ativo,0,Norte,SP
913,35,2980,Pronamp,Algodão,96987.57905306955,2024-12-23 01:55:22.168443,2025-10-16 01:55:22.205263,7.822842260031768,Ativo,0,Norte,MG
914,1,4815,Investimento,Milho,256111.62011024627,2024-02-08 01:55:22.168447,2025-08-16 01:55:22.205267,7.477083554516945,Vencido,19,Sudeste,MT
915,36,3408,Custeio,Soja,161488.0758176081,2023-09-18 01:55:22.168451,2026-03-16 01:55:22.205270,8.36315187383866,Vencido,41,Nordeste,GO
916,30,2584,Custeio,Algodão,249453.12096415114,2024-09-06 01:55:22.168454,2025-11-05 01:55:22.205273,9.68381931992828,Ativo,0,Sudeste,PR
917,26,3638,Comercialização,Algodão,286915.03055437375,2023-11-08 01:55:22.168458,2025-09-26 01:55:22.205277,9.495818269294812,Ativo,0,Sul,MG
918,33,584,Custeio,Soja,256528.0875263639,2024-07-16 01:55:22.168461,2026-07-03 01:55:22.205280,10.195547241653745,Ativo,0,Sul,SP
919,8,2530,Pronamp,Milho,307367.8169132847,2024-03-25 01:55:22.168465,2026-07-09 01:55:22.205283,5.756347670626259,Vencido,33,Norte,MT
920,30,1170,Pronamp,Soja,292050.4342196963,2024-06-27 01:55:22.168468,2025-11-20 01:55:22.205287,6.763095473415699,Vencido,169,Nordeste,MG
921,10,503,Comercialização,Milho,413937.69847057585,2023-10-08 01:55:22.168472,2025-11-28 01:55:22.205290,7.636922615516135,Ativo,0,Centro-Oeste,MT
922,15,862,Custeio,Milho,72858.89875755121,2025-02-23 01:55:22.168476,2025-11-18 01:55:22.205294,7.848443147457918,Ativo,0,Norte,RS
923,4,4149,Investimento,Soja,257484.19151149833,2024-04-17 01:55:22.168479,2026-06-15 01:55:22.205297,10.12195989087099,Liquidado,0,Sudeste,MT
924,29,2313,Pronamp,Soja,181153.48817370762,2024-12-03 01:55:22.168483,2025-10-01 01:55:22.205301,10.317792061263436,Vencido,113,Sudeste,MG
